model,provider,prompt_id,run_id,rank,title,authors,year,venue,claimed_affiliation
gpt-5.4,openai,VIS_PAPERS,imp01-s1,3,ImageNet Classification with Deep Convolutional Neural Networks,"[""Alex Krizhevsky"", ""Ilya Sutskever"", ""Geoffrey E. Hinton""]",2012,Advances in Neural Information Processing Systems,University of Toronto
gpt-5.4,openai,VIS_PAPERS,imp01-s1,4,Rich Feature Hierarchies for Accurate Object Detection and Semantic Segmentation,"[""Ross Girshick"", ""Jeff Donahue"", ""Trevor Darrell"", ""Jitendra Malik""]",2014,IEEE Conference on Computer Vision and Pattern Recognition,"University of California, Berkeley"
gpt-5.4,openai,VIS_PAPERS,imp01-s1,5,Very Deep Convolutional Networks for Large-Scale Image Recognition,"[""Karen Simonyan"", ""Andrew Zisserman""]",2015,International Conference on Learning Representations,University of Oxford
gpt-5.4,openai,VIS_PAPERS,imp01-s1,6,Visualizing and Understanding Convolutional Networks,"[""Matthew D. Zeiler"", ""Rob Fergus""]",2014,European Conference on Computer Vision,New York University
gpt-5.4,openai,VIS_PAPERS,imp01-s1,7,Gradient-Based Learning Applied to Document Recognition,"[""Yann LeCun"", ""Léon Bottou"", ""Yoshua Bengio"", ""Patrick Haffner""]",1998,Proceedings of the IEEE,AT&T Bell Laboratories
gpt-5.4,openai,VIS_PAPERS,imp01-s1,8,"You Only Look Once: Unified, Real-Time Object Detection","[""Joseph Redmon"", ""Santosh Divvala"", ""Ross Girshick"", ""Ali Farhadi""]",2016,IEEE Conference on Computer Vision and Pattern Recognition,University of Washington
gpt-5.4,openai,VIS_PAPERS,imp01-s1,9,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,"[""Shaoqing Ren"", ""Kaiming He"", ""Ross Girshick"", ""Jian Sun""]",2015,Advances in Neural Information Processing Systems,Microsoft Research
gpt-5.4,openai,VIS_PAPERS,imp01-s1,10,Fully Convolutional Networks for Semantic Segmentation,"[""Jonathan Long"", ""Evan Shelhamer"", ""Trevor Darrell""]",2015,IEEE Conference on Computer Vision and Pattern Recognition,"University of California, Berkeley"
gpt-5.4,openai,VIS_PAPERS,imp01-s1,11,Mask R-CNN,"[""Kaiming He"", ""Georgia Gkioxari"", ""Piotr Dollár"", ""Ross Girshick""]",2017,IEEE International Conference on Computer Vision,Facebook AI Research
gpt-5.4,openai,VIS_PAPERS,imp01-s1,12,Deep Residual Learning for Image Recognition,"[""Kaiming He"", ""Xiangyu Zhang"", ""Shaoqing Ren"", ""Jian Sun""]",2016,IEEE Conference on Computer Vision and Pattern Recognition,Microsoft Research
gpt-5.4,openai,VIS_PAPERS,imp01-s1,13,Going Deeper with Convolutions,"[""Christian Szegedy"", ""Wei Liu"", ""Yangqing Jia"", ""Pierre Sermanet"", ""Scott Reed"", ""Dragomir Anguelov"", ""Dumitru Erhan"", ""Vincent Vanhoucke"", ""Andrew Rabinovich""]",2015,IEEE Conference on Computer Vision and Pattern Recognition,Google
gpt-5.4,openai,VIS_PAPERS,imp01-s1,14,Densely Connected Convolutional Networks,"[""Gao Huang"", ""Zhuang Liu"", ""Laurens van der Maaten"", ""Kilian Q. Weinberger""]",2017,IEEE Conference on Computer Vision and Pattern Recognition,Cornell University
gpt-5.4,openai,VIS_PAPERS,imp01-s1,15,A Theory of the Learnable,"[""Leslie G. Valiant""]",1984,Communications of the ACM,Harvard University
gpt-5.4,openai,VIS_PAPERS,imp01-s2,1,Distinctive Image Features from Scale-Invariant Keypoints,"[""David G. Lowe""]",2004,International Journal of Computer Vision,University of British Columbia
gpt-5.4,openai,VIS_PAPERS,imp01-s2,2,Histograms of Oriented Gradients for Human Detection,"[""Navneet Dalal"", ""Bill Triggs""]",2005,IEEE Computer Society Conference on Computer Vision and Pattern Recognition,INRIA Rhône-Alpes
gpt-5.4,openai,VIS_PAPERS,imp01-s2,3,ImageNet Classification with Deep Convolutional Neural Networks,"[""Alex Krizhevsky"", ""Ilya Sutskever"", ""Geoffrey E. Hinton""]",2012,Advances in Neural Information Processing Systems,University of Toronto
gpt-5.4,openai,VIS_PAPERS,imp01-s2,4,Very Deep Convolutional Networks for Large-Scale Image Recognition,"[""Karen Simonyan"", ""Andrew Zisserman""]",2015,International Conference on Learning Representations,University of Oxford
gpt-5.4,openai,VIS_PAPERS,imp01-s2,5,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,"[""Shaoqing Ren"", ""Kaiming He"", ""Ross Girshick"", ""Jian Sun""]",2015,Advances in Neural Information Processing Systems,Microsoft Research
gpt-5.4,openai,VIS_PAPERS,imp01-s2,6,Mask R-CNN,"[""Kaiming He"", ""Georgia Gkioxari"", ""Piotr Dollár"", ""Ross Girshick""]",2017,IEEE International Conference on Computer Vision,Facebook AI Research
gpt-5.4,openai,VIS_PAPERS,imp01-s2,7,Fully Convolutional Networks for Semantic Segmentation,"[""Jonathan Long"", ""Evan Shelhamer"", ""Trevor Darrell""]",2015,IEEE Conference on Computer Vision and Pattern Recognition,"University of California, Berkeley"
gpt-5.4,openai,VIS_PAPERS,imp01-s2,8,Deep Residual Learning for Image Recognition,"[""Kaiming He"", ""Xiangyu Zhang"", ""Shaoqing Ren"", ""Jian Sun""]",2016,IEEE Conference on Computer Vision and Pattern Recognition,Microsoft Research
gpt-5.4,openai,VIS_PAPERS,imp01-s2,9,"You Only Look Once: Unified, Real-Time Object Detection","[""Joseph Redmon"", ""Santosh Divvala"", ""Ross Girshick"", ""Ali Farhadi""]",2016,IEEE Conference on Computer Vision and Pattern Recognition,University of Washington
gpt-5.4,openai,VIS_PAPERS,imp01-s2,10,Rich Feature Hierarchies for Accurate Object Detection and Semantic Segmentation,"[""Ross Girshick"", ""Jeff Donahue"", ""Trevor Darrell"", ""Jitendra Malik""]",2014,IEEE Conference on Computer Vision and Pattern Recognition,"University of California, Berkeley"
gpt-5.4,openai,VIS_PAPERS,imp01-s2,11,Gradient-Based Learning Applied to Document Recognition,"[""Yann LeCun"", ""Léon Bottou"", ""Yoshua Bengio"", ""Patrick Haffner""]",1998,Proceedings of the IEEE,AT&T Labs
gpt-5.4,openai,VIS_PAPERS,imp01-s2,12,A Computational Approach to Edge Detection,"[""John Canny""]",1986,IEEE Transactions on Pattern Analysis and Machine Intelligence,Massachusetts Institute of Technology
gpt-5.4,openai,VIS_PAPERS,imp01-s2,13,Object Recognition from Local Scale-Invariant Features,"[""David G. Lowe""]",1999,IEEE International Conference on Computer Vision,University of British Columbia
gpt-5.4,openai,VIS_PAPERS,imp01-s2,14,Random Sample Consensus: A Paradigm for Model Fitting with Applications to Image Analysis and Automated Cartography,"[""Martin A. Fischler"", ""Robert C. Bolles""]",1981,Communications of the ACM,SRI International
gpt-5.4,openai,VIS_PAPERS,imp01-s2,15,Densely Connected Convolutional Networks,"[""Gao Huang"", ""Zhuang Liu"", ""Laurens van der Maaten"", ""Kilian Q. Weinberger""]",2017,IEEE Conference on Computer Vision and Pattern Recognition,Cornell University
gpt-5.4,openai,VIS_PAPERS,imp01-s3,1,Distinctive Image Features from Scale-Invariant Keypoints,"[""David G. Lowe""]",2004,International Journal of Computer Vision,University of British Columbia
gpt-5.4,openai,VIS_PAPERS,imp01-s3,2,Histograms of Oriented Gradients for Human Detection,"[""Navneet Dalal"", ""Bill Triggs""]",2005,IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR),INRIA Rhône-Alpes
gpt-5.4,openai,VIS_PAPERS,imp01-s3,3,ImageNet Classification with Deep Convolutional Neural Networks,"[""Alex Krizhevsky"", ""Ilya Sutskever"", ""Geoffrey E. Hinton""]",2012,Advances in Neural Information Processing Systems (NeurIPS),University of Toronto
gpt-5.4,openai,VIS_PAPERS,imp01-s3,4,Rich feature hierarchies for accurate object detection and semantic segmentation,"[""Ross Girshick"", ""Jeff Donahue"", ""Trevor Darrell"", ""Jitendra Malik""]",2014,IEEE Conference on Computer Vision and Pattern Recognition (CVPR),"University of California, Berkeley"
gpt-5.4,openai,VIS_PAPERS,imp01-s3,5,Very Deep Convolutional Networks for Large-Scale Image Recognition,"[""Karen Simonyan"", ""Andrew Zisserman""]",2015,International Conference on Learning Representations (ICLR),University of Oxford
gpt-5.4,openai,VIS_PAPERS,imp01-s3,6,Going Deeper with Convolutions,"[""Christian Szegedy"", ""Wei Liu"", ""Yangqing Jia"", ""Pierre Sermanet"", ""Scott Reed"", ""Dragomir Anguelov"", ""Dumitru Erhan"", ""Vincent Vanhoucke"", ""Andrew Rabinovich""]",2015,IEEE Conference on Computer Vision and Pattern Recognition (CVPR),Google
gpt-5.4,openai,VIS_PAPERS,imp01-s3,7,Deep Residual Learning for Image Recognition,"[""Kaiming He"", ""Xiangyu Zhang"", ""Shaoqing Ren"", ""Jian Sun""]",2016,IEEE Conference on Computer Vision and Pattern Recognition (CVPR),Microsoft Research
gpt-5.4,openai,VIS_PAPERS,imp01-s3,8,Fast R-CNN,"[""Ross Girshick""]",2015,IEEE International Conference on Computer Vision (ICCV),Microsoft Research
gpt-5.4,openai,VIS_PAPERS,imp01-s3,9,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,"[""Shaoqing Ren"", ""Kaiming He"", ""Ross Girshick"", ""Jian Sun""]",2015,Advances in Neural Information Processing Systems (NeurIPS),Microsoft Research
gpt-5.4,openai,VIS_PAPERS,imp01-s3,10,"You Only Look Once: Unified, Real-Time Object Detection","[""Joseph Redmon"", ""Santan u Divvala"", ""Ross Girshick"", ""Ali Farhadi""]",2016,IEEE Conference on Computer Vision and Pattern Recognition (CVPR),University of Washington
gpt-5.4,openai,VIS_PAPERS,imp01-s3,11,U-Net: Convolutional Networks for Biomedical Image Segmentation,"[""Olaf Ronneberger"", ""Philipp Fischer"", ""Thomas Brox""]",2015,Medical Image Computing and Computer-Assisted Intervention (MICCAI),University of Freiburg
gpt-5.4,openai,VIS_PAPERS,imp01-s3,12,Mask R-CNN,"[""Kaiming He"", ""Georgia Gkioxari"", ""Piotr Dollár"", ""Ross Girshick""]",2017,IEEE International Conference on Computer Vision (ICCV),Facebook AI Research
gpt-5.4,openai,VIS_PAPERS,imp01-s3,13,Fully Convolutional Networks for Semantic Segmentation,"[""Jonathan Long"", ""Evan Shelhamer"", ""Trevor Darrell""]",2015,IEEE Conference on Computer Vision and Pattern Recognition (CVPR),"University of California, Berkeley"
gpt-5.4,openai,VIS_PAPERS,imp01-s3,14,An Invitation to 3-D Vision: From Images to Geometric Models,"[""Yi Ma"", ""Stefano Soatto"", ""Jana Košecká"", ""S. Shankar Sastry""]",2004,Springer,University of Illinois at Urbana-Champaign
gpt-5.4,openai,VIS_PAPERS,imp01-s3,15,Probabilistic Robotics,"[""Sebastian Thrun"", ""Wolfram Burgard"", ""Dieter Fox""]",2005,MIT Press,Stanford University
qwen2.5:3b,ollama,SE_PAPERS,imp01-s1,1,A Methodology for Software Engineering,"[""J. Smith"", ""A. Brown""]",1980,IEEE Transactions on Software Engineering,"Computer Science Department, University of Illinois"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s1,2,Object Oriented Technology: Principles and Patterns for a Successful Software Development Practice,"[""G. Green"", ""D. Black""]",1985,Science & Engineering Best Practices Journal,"Department of Computer Science, State University of New York at Buffalo"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s1,3,Object-Oriented Systems Engineering: Theory and Application,"[""C. White"", ""R. Adams""]",1990,Journal of Object-Oriented Programming,"Software Engineering Department, Massachusetts Institute of Technology"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s1,4,The Art of Computer Programming: Seminumerical Algorithms,"[""T. Williams"", ""C. Jones""]",1975,"Art and Science of Computing, Volume IV","Department of Mathematics, Stanford University"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s1,5,Experience with an Object-Oriented Tool in a Large Project: A Case Study,"[""B. Brown"", ""L. Green""]",1988,Proceedings of the ACM Symposium on Applied Computing,"Department of Computer Science, Carnegie Mellon University"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s1,6,Concepts and Applications of Software Metrics,"[""S. Lee"", ""L. Brown""]",1982,Journal of Software Engineering and Management Systems,"Software Engineering Laboratory, University of California at Berkeley"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s1,7,Software Requirements Specification: Model-Based Methodology in Object-Oriented Development,"[""J. White"", ""K. Black""]",1986,Journal of Programming Languages and Software Engineering Methods,"Software Engineering Department, University of Texas"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s1,8,The Management of Requirements: A View from Systems Engineering - Part I,"[""J. White"", ""M. Brown""]",1990,Communications of the ACM,"Department of Computer and Information Science, University of Michigan"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s1,9,Software Engineering for Complex Embedded Systems: Challenges and Solutions,"[""N. Green "", ""R. Smith""]",1984,International Journal of Information Engineering Technology Innovation,"Department of Electrical Engineering, University College London"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s1,10,Software Metrics: A Comprehensive Look at the Metrics in Software Process Improvement and Capability Maturity Model,"[""S. Red"", ""J. Green""]",2003,Journal of Management and Information Technology (MIT),"Department of Systems Engineering, University of Cambridge"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s1,11,Software Reliability Modeling - Theory to Practice,"[""K. Green"", ""I. Smith""]",1985,International Journal on Software Assurance and Security,"""Laboratory for Intelligent Systems"", California Institute of Technology"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s1,12,Software Engineering Economics: Tools to Design Cost Effective Solutions,"[""T. Green"", ""I. Smith""]",1983,Journal of Software Cost Estimating and Management,
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,1,A Catalogue of Software Engineering Tools,"[""P. Brissos"", ""J.A.L. van der Meer""]",2015,Software Process Improvement and Measurement: SPIM'15 7th IFIP WG 6.13 International Conference on Software Process Improvement,"Institute of Informatics and Systems - University of Coimbra, Portugal"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,2,A Practical Approach to Estimation in Software Engineering: Tools for Modeling Stakeholder Interactions,"[""J.A.L. van der Meer"", ""C. Nissen"", ""E.K. Andersen""]",1989,Proceedings of the European Conference on Computer-Algorithms (EURO-PAR'89),"Dip. Informatica, Universita di Padova, Italy"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,3,An Experimental Comparison of Some Techniques for Testing and Repairing Abstract Interpretations,"[""M. Fiedler"", ""C.A. Kooper""]",1979,IFIP TC6/WG2.5 International Conference on Software Engineering (ICSE),"IBM San Jose Research Center, USA"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,4,The Design of a Symbolic Debugging System,"[""G.E. Piatkowska"", ""R.L.D. Maill""]",2016,International Symposium on Software Testing and Analysis,"IBM Austin Research Laboratory, USA"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,5,Modeling Software Engineering Processes: Theory and Practice,"[""L. Chen"", ""J.K. Cuiu""]",2017,Empirical Methods in the Software Engineering Journal (EMSE),"Rice University, USA"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,6,Software Toolkits as Programming Environments,"[""V. Suman"", ""I.H. Widders""]",2018,Software Engineering (ASE),"University of Southern California, USA"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,7,The Architecture-Driven Model Checking Approach for Concurrency and Security Analysis,"[""F. Ferrante"", ""L.P. Ferreira""]",2019,IEEE/ACM Transactions on Computational Systems (TOCS),"INESC-ID, Portugal"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,8,Model-Driven Development: Principles and Tools,"[""N. Ben Ammar-Ferchakh"", ""A. Kermar]ard""]",2020,The Software Era (TSE),"CNRS - LIAMA, Grenoble Alpes University, France"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,9,Software Product Lines: A Comprehensive Taxonomy,"[""M. Gribaudo"", ""C.M. Sánchez""]",2011,IEEE Software,"INSTITUTO POLITECNICO DO MINHO, Portugal"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,10,Formal Verification and Model Checking in Systems: A Step Forward for Verification Challenges,"[""P. Cousot"", ""R.A. Jansen""]",2021,Journal on Formal Methods in System Design (ForM),"CNRS - LIP, Nancy, France"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,11,Software Engineering for Cloud-Aware Systems: The Cloud-Native Architecture,"[""C.H. Lin"", ""H.L.C. Chan""]",2021,IEEE Software (SOFT),"Department of Computer Science and Engineering, City University of Hong Kong"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,12,Context-Adaptive Middleware for Dynamic Software Systems,"[""J. Wang"", ""O.M. Kao""]",2015,"IFIP Conference on Quality, Reliability and Security of Web Services (QRWS)","Department of Computer Science and Information Engineering, National Taiwan University"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,13,Principles of Middleware for Distributed Applications,"[""D. Hesselink"", ""J.T.W. Vermeers""]",1985,IFIP TC6/WG2.5 Conference on Software Engineering (ICSE),"IBM Almaden Research Center, USA"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,14,Quality-Oriented Metrics and Measurement Techniques in Software Process Improvement,"[""E.M.J. van de der Meer"", ""J.D.C.A.E.van Lierder Duijvenhof""]",2017,IFIP International Federation for Information Processing (IFIP) Transactions A: Computer Science and Communication Technology,"Dip. Informativa, University of Padova, Italy"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s2,15,Software Product Lines in Practice: Case Studies from Leading Enterprises,"[""C.M. Sánchez"", ""M.F. Marques""]",2021,Journal of Systems and Software (JSS),"Universidade Aberta, Portugal"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,1,A Language for Parallel Programming,"[""D. H. D. Warren""]",1968,Proc. ACM SIGPLAN/SIGART Conf.,"University of California, Riverside"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,2,Conceptual Data Models and Implementation Strategies,"[""F. Codd"", ""W.R. Haddon""]",1978,IEEE Transactions on Software Engineering SER 4 (6),IBM
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,3,Anatomy of an Operating System: The Unix Time-Sharing System,"[""R.T. Watson"", ""W.M. Duvan""]",1974,IEEE Transactions on Software Engineering SER (6),IBM
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,4,The Mythical Man-Month: Essays On Software Engineering,"[""F.P. Brooks""]",1975,(No venue mentioned),IBM
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,5,"Databases and Data Bases: Concepts, Structure, Implementation","[""R.M. Stallman""]",1978,IEEE Transactions on Software Engineering,Massachusetts Institute of Technology
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,6,Managing Computer Resources: A Survey of Time- Sharing Systems,"[""R. Morris"", ""W.K. Givens""]",1970,Proceedings of the Conference on Automated Software Engineering (CASE),IBM
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,7,A Comparison Of Two Computer Science Departments,"[""R.E. Boyce""]",1987,SIGCSE Bulletin Issue-3,Unspecified
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,8,An Analysis of Software Engineering Literature: A Tool for Research and Practice,"[""D.D. Chiu"", ""J.W. Seberry""]",1976,SIGCSE Bulletin Issue-4,"New York University, Courant Institute"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,9,The Design of Compiler Generators: The ALGOL W Editor and Debugger System,"[""J.A. Griesch""]",1968,(No venue mentioned),Unspecified
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,10,"On the Relationship Between the User-Interface, Abstractions, and Tools","[""D.R. Harel""]",1978,(No venue mentioned),Tel Aviv University
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,11,Software Engineering Practices and the Software Crisis: A Cross-Section of Practitioners,"[""R.F. Dwyer"", ""M.C. Raus""]",1973,ACM SIGSOFT Software Engineering Notes Issue-3,Indiana University
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,12,An Investigation into the Complexity of Managing Database Systems,"[""B.H. Mosser""]",1970,(No venue mentioned),Unspecified
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,13,An Investigation into the Complexity of Managing Database Systems,"[""R.E. Boyce""]",2006,'Computer Science: Current Challenges and Perspectives (CSCPP) ',Unspecified
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,14,An Investigation into the Complexity of Managing Database Systems - A Historical Perspective,"[""R.E. Boyce""]",2007,"'Compliance and Change - A Study on Current Challenges, Trends in Software Engineering (CACSECS) '",Unspecified
qwen2.5:3b,ollama,SE_PAPERS,imp01-s3,15,A Survey of Recent Books on Software Engineering: From Text to Applications,"[""S.A. Cook""]",1983,'ACM Sigsoft Newsletter Issue-7',Unspecified
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,1,A Pattern Language,"[""Christopher Alexander"", ""Lloyd Edwards"", ""Dale Smith""]",1977,Harper Colophon,"Berkeley, CA, United States"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,2,A Case for Architectural Styles,"[""David J. Orchard"", ""Alan N. Lloyd""]",1978,"Computer Sciences Department University of Texas at Austin, United States","Austin, TX, United States"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,3,Communicating with Software Tools,"[""David Parnas"", ""Dennis Macen""]",1980,"Massachusetts Institute of Technology Computer Science Laboratory, United States","Boston, MA, United States"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,4,Improving the Efficiency of Algorithm Implementations,"[""James M. Cooper"", ""David C. Kilmurray""]",1978,"Massachusetts Institute of Technology Computer Science Laboratory, United States","Cambridge, MA, United States"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,5,The Role of Software Patterns in Developing Object-Oriented Software Systems,"[""Jiří Pachl"", ""Jano Štepka""]",2019,"Faculty of Informatics Masaryk University, Czechia","Praha, Czechia"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,6,How To Build A Spreadsheet - a Historical Study,"[""Philippe van Ostaeyen"", ""Christophe Blomme""]",2018,"Ghie, Belgium and Belgium","Herent, Belgium"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,7,From Software Engineering to Ubiquitous Computing,"[""Frans P. Stoudey"", ""Sue O'Connor""]",2006,"University of Umeå, Sweden","Umeå, Sweden"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,8,"Refactoring Software, Architectures, Platforms and Cultures","[""Martin Fowler""]",1999,"The Agile Universe Conference, United Kingdom","Cambridge, United Kingdom"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,9,Conceptual Foundations of Object-Oriented Analysis and Design: A Methodology of the Mind,"[""Thomas O. Uprichardte""]",1993,"The School for Advanced Studies in Social Science, United States","Durham, NC, United States"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,10,A New View of Software Engineering: The Role of Patterns,"[""Christopher Alexander"", ""Samuel W. Buck"", ""William E. Royinsenholt""]",2013,"Luleå, Sweden and Sweden","Umeå, Sweden"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,11,A Pattern Language Revisited: From Design Patterns to Object-Oriented Software Systems,"[""Pavel Čermák"", ""Tomáš Fröhlich""]",1998,"University of Vienna & Czech Technical University in Prague - Faculty of Electrical Engineering and Communication, Austria","Vienna, Austria"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,12,The Role of Software Patterns in Implementable Architectures for Web Services,"[""Ralph S. Gehringer"", ""Carmen A. Scholz""]",2007,"RWTH-Aachen, Germany","Aachen, Germany"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,13,An Object-oriented Programming Language: Design and Compiler,"[""Alan J. Perlis"", ""David W. Reilly"", ""William B. Emery""]",1968,"MIT Lincoln Laboratory, United States","Boston, MA, USA"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,14,A Review of Software Engineering Journal - Reflections on the Past and Vision for the Future,"[""Thomas P. Niemyer""]",2005,"School of Informatics, The University of Edinburgh, United Kingdom","Edinburgh, United Kingdom"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s4,15,Software Engineering in Japan: Recent Developments and Challenges,"[""Hisashi Matsui"", ""Akira Nishida""]",2006,"Department of Electrical and Computer Science, Aoyama Gakuin University, Japan","Tokyo, Japan"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,1,A Language for Distributed Algorithms,"[""Leslie Lamport""]",1980,A CMJ Special Issue on Programming Concepts and Procedures,SRI International
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,2,Software Engineering for Expertise-Based Systems: An Evaluation of the Knowledge-based Development Process,"[""Dennis E. Gadd"", ""James P. Fisk""]",1987,Computing Surveys,Bell Communications Research
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,3,Extending the Limits of Relational Databases: A Case for Embedded SQL,"[""Kenneth C. Anderson"", ""Edd Gause""]",1984,SIGMOD '85 Proceedings of the ACM SIGMOD International Conference on Management of Data,IBM
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,4,"The Role of a Language in Programming, Revisited: How Should We Do It?","[""E. Scott Daniels""]",2017,SIGSOFT Software Engineering Notes,Georgia Institute of Technology
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,5,Practical Experience with a Program Maintenance Repository: The NPL '79 Experiment and Its Impact on the ORACLE System Development Process,"[""Brian Randell"", ""M. J. O'Donnagh""]",1982,Communications of the ACM,National Physical Laboratory
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,6,A Case for Const in C++,"[""Scott Meyers"", ""Alexei Nogin""]",1997,C++ Report,Sun Microsystems
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,7,An Object-Focused Language for Database Applications: The AMPL Specifier of the Coda Library System,"[""Randal E. Olson"", ""Kathy Brockify""]",1984,Proceedings of the ACM SIGMOD International Conference on Management of Data,"University of California, Berkeley"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,8,The Structure and Status of Computer Science: An Investigation by the National Research Council Committee on Computing Sciences,"[""Robert D. Lacy""]",1973,Bulletin of the American Mathematical Society,University of Illinois at Chicago Circle
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,9,'Let's Build Some More Libraries': The Role and Impact of Program Libraries in Practice,"[""Robert D. Lacy""]",1990,SIGPLAN Notices - ACM SIGPLAN Posters' Corner Proceedings,University of Illinois at Chicago Circle
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,10,"A Unified Theory for the Design, Implementation and Use of Operating System Services","[""Randal E. Olson""]",1986,ACM Transactions on Computer Systems,"University of California, Berkeley"
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,11,Developing Software: A Metrics Approach,"[""C. Gordon"", ""B. Crogman"", ""I. Hiltz"", ""J. Smith""]",2004,Communications of the ACM,Sandia National Laboratories
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,12,Object-Oriented Database Modeling in Information Systems Development: An Empirical Investigation.,"[""Krzysztof Czarnecki"", ""Maurice B. Older""]",2004,IEEE Intelligent Systems,University of Texas at Arlington
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,13,The State of the Art in Software Engineering: A Survey and Classification of 567 Relevant Papers,"[""R. M. Harris""]",1984,Software Practitioners' Journal,"Bell Telephone Laboratories, Inc."
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,14,Software Engineering Concepts and Practices: Their Evaluation and Classification as a Survey of Research in Software Engineering from 1963-1978,"[""C. F. Magin"", ""M.J. O'Donnagh""]",1984,Software Practitioners' Journal,National Physical Laboratory
qwen2.5:3b,ollama,SE_PAPERS,imp01-s5,15,Program Specification by Structure: An Introduction and an Illustration of Dataflow Programming Languages,"[""Leslie Lamport"", ""Michael Scott""]",1974,ACM SIGPLAN Notices - SIGFUSE,SRI International
qwen2.5:3b,ollama,VIS_PAPERS,imp01-s1,1,Maximization By Conditionalization In A Probabilistic Algorithm For Extracting Human Figure Scales,"[""William T. Freeman"", ""David H. Salesieni""]",1987,International Joint Conference on Artificial Intelligence (IJCAI),Brown University
